run_id,model_source,model_deployment,model_name,model_label,case_id,cnc_mcp_tool_name,cnc_tool_layer,session_id,status,functional_success,expected_tool_called,tool_output_status_ok,tool_output_error_detected,tool_input_events,tool_output_events,event_count,duration_ms_client,answer_chars,tool_output_chars,estimated_answer_tokens,estimated_tool_output_tokens,error,answer_preview,tool_input_preview,tool_output_preview
20260525_165836,B,Local,qwen3.5:9b,qwen3.5:9b (Local),tool_run_state_analysis,tool_run_state_analysis,state,0b2c3988-188c-43a7-9b38-7a00720b2db9,success,True,True,True,False,1,1,202,19424,0,17952,0,4488,,,"Tool: tool_run_state_analysis
Input: {""start"":""2026-05-01 00:00:00"",""end"":""2026-05-02 00:00:00""}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""GMM state analysis finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state"",\n  ""key_files"": {\n    ""state_labeled_csv"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state/state_labeled.csv"",\n    ""processed_state_labeled_csv"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/processed/state_labeled.csv"",\n    ""state_report"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state/state_report.txt"",\n    ""state_timeline"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis"
20260525_165836,B,Local,qwen3.5:9b,qwen3.5:9b (Local),tool_train_forecast,tool_train_forecast,training,16be7afc-c883-4656-910a-6ec994a1ea69,success,True,True,True,False,1,1,245,15629,0,3360,0,840,,,"Tool: tool_train_forecast
Input: {""target"":""dy"",""models"":""BaselineLastWeek"",""months_back"":1}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""forecast training finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast"",\n  ""key_files"": {\n    ""metrics"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/training/dy/forecast_metrics.json"",\n    ""training_data_profile"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/training/dy/training_data_profile.json"",\n    ""training_input_y"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/training/dy/training_input_y.png"",\n    ""training_input_dy"": ""/Users/cody2"
20260525_165836,B,Local,qwen3.5:9b,qwen3.5:9b (Local),tool_forecast_future,tool_forecast_future,forecast,ac92d381-99bd-45bf-8001-397f7643f068,success,True,True,True,False,1,1,166,12821,0,1170,0,292,,,"Tool: tool_forecast_future
Input: {""days"":""7"",""model_names"":""Prophet""}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""future forecast finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast"",\n  ""key_files"": {\n    ""report"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/application/dy/future_forecast_report.json"",\n    ""future_forecast"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/application/dy/future_forecast.png"",\n    ""run_summary"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/forecast_future_dy_run_summary.json"",\n    ""application_dir"": ""/Users/cody20179/Des"
20260525_165836,B,Local,qwen3.5:9b,qwen3.5:9b (Local),tool_train_anomaly_detection,tool_train_anomaly_detection,training,077ff0f6-00f1-45f5-af56-c8cd2ffc0429,success,True,True,True,False,1,1,181,19183,0,7877,0,1969,,,"Tool: tool_train_anomaly_detection
Input: {}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""anomaly detection training finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly"",\n  ""key_files"": {\n    ""features"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/processed/detection_features.csv"",\n    ""metrics"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/anomaly_metrics.json"",\n    ""metrics_table"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/tables/model_metrics.csv"",\n    ""synthetic_validation_predictions"": ""/Users/cody20179/Desktop/Code/Git_My_Project/C"
20260525_165836,B,Local,qwen3.5:9b,qwen3.5:9b (Local),tool_check_anomaly,tool_check_anomaly,anomaly,8693452f-c76e-438f-a927-4c9d5279e442,success,True,True,True,False,1,1,241,16389,0,2219,0,555,,,"Tool: tool_check_anomaly
Input: {""start"":""2026-05-01 00:00:00"",""end"":""2026-05-02 00:00:00"",""min_models"":2}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""anomaly check finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly"",\n  ""key_files"": {\n    ""detail_csv"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/last_anomaly_check.csv"",\n    ""timeline_plot"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/plots/last_anomaly_check_timeline.png"",\n    ""score_plot"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/plots/last_anomaly_check_scores.png"",\n    ""vote_plot"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cod"
20260525_165836,B,Local,qwen3.5:9b,qwen3.5:9b (Local),tool_run_all,tool_run_all,workflow,a89bbff1-0450-46f8-9ecb-9504c04a096f,success,True,True,True,False,1,1,217,115750,0,36504,0,9126,,,"Tool: tool_run_all
Input: {}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""full pipeline finished"",\n  ""output_folder"": ""."",\n  ""key_files"": {},\n  ""metrics"": {\n    ""data_status"": {\n      ""status"": ""ok"",\n      ""summary"": ""data status loaded"",\n      ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/raw"",\n      ""key_files"": {},\n      ""metrics"": {\n        ""sensors"": [\n          {\n            ""sensor"": ""Current_A"",\n            ""exists"": true,\n            ""rows"": 59676,\n            ""start"": ""2025-09-15 15:21:00"",\n            ""end"": ""2026-05-25 17:08:28""\n          },\n          {\n            ""sensor"": ""Current_B"",\n            ""exists"": true,\n     "
20260525_165836,B,Local,qwen3.6:27b,qwen3.6:27b (Local),tool_data_status,tool_data_status,data,250bf1e9-e54d-4d50-95cb-b640acc9b73b,success,True,True,True,False,1,1,314,62284,0,2632,0,658,,,"Tool: tool_data_status
Input: {}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""data status loaded"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/raw"",\n  ""key_files"": {},\n  ""metrics"": {\n    ""sensors"": [\n      {\n        ""sensor"": ""Current_A"",\n        ""exists"": true,\n        ""rows"": 59676,\n        ""start"": ""2025-09-15 15:21:00"",\n        ""end"": ""2026-05-25 17:08:28""\n      },\n      {\n        ""sensor"": ""Current_B"",\n        ""exists"": true,\n        ""rows"": 59259,\n        ""start"": ""2025-09-15 15:21:00"",\n        ""end"": ""2026-05-24 06:23:27""\n      },\n      {\n        ""sensor"": ""Current_C"",\n        ""exists"": true,\n        ""rows"": 59260,\n        "
20260525_165836,B,Local,qwen3.6:27b,qwen3.6:27b (Local),tool_update_data,tool_update_data,data,cd80c25b-9de0-4885-9cfe-fd6ffbcca669,success,True,True,True,False,1,1,303,39983,0,342,0,86,,,"Tool: tool_update_data
Input: {""sensors"":""Current_A""}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""data update finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/raw"",\n  ""key_files"": {},\n  ""metrics"": {\n    ""Current_A"": {\n      ""added"": 1,\n      ""latest"": ""2026-05-25 17:13:28""\n    }\n  },\n  ""artifacts"": []\n}'}]"
20260525_165836,B,Local,qwen3.6:27b,qwen3.6:27b (Local),tool_run_state_analysis,tool_run_state_analysis,state,a5d63ee8-1727-49bf-abf1-1691410f0dda,success,True,True,True,False,1,1,497,80141,0,17952,0,4488,,,"Tool: tool_run_state_analysis
Input: {""start"":""2026-05-01 00:00:00"",""end"":""2026-05-02 00:00:00""}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""GMM state analysis finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state"",\n  ""key_files"": {\n    ""state_labeled_csv"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state/state_labeled.csv"",\n    ""processed_state_labeled_csv"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/processed/state_labeled.csv"",\n    ""state_report"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state/state_report.txt"",\n    ""state_timeline"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis"
20260525_165836,B,Local,qwen3.6:27b,qwen3.6:27b (Local),tool_train_forecast,tool_train_forecast,training,35b856e0-3bf9-4514-9b4f-2d1e2975cd07,success,True,True,True,False,1,1,424,58640,0,3360,0,840,,,"Tool: tool_train_forecast
Input: {""target"":""dy"",""models"":""BaselineLastWeek"",""months_back"":1}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""forecast training finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast"",\n  ""key_files"": {\n    ""metrics"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/training/dy/forecast_metrics.json"",\n    ""training_data_profile"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/training/dy/training_data_profile.json"",\n    ""training_input_y"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/training/dy/training_input_y.png"",\n    ""training_input_dy"": ""/Users/cody2"
20260525_165836,B,Local,qwen3.6:27b,qwen3.6:27b (Local),tool_forecast_future,tool_forecast_future,forecast,4d509e39-4778-4a15-bfcd-416a94178798,success,True,True,True,False,1,1,755,90814,0,1170,0,292,,,"Tool: tool_forecast_future
Input: {""days"":""7"",""model_names"":""Prophet""}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""future forecast finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast"",\n  ""key_files"": {\n    ""report"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/application/dy/future_forecast_report.json"",\n    ""future_forecast"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/application/dy/future_forecast.png"",\n    ""run_summary"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/forecast_future_dy_run_summary.json"",\n    ""application_dir"": ""/Users/cody20179/Des"
20260525_165836,B,Local,qwen3.6:27b,qwen3.6:27b (Local),tool_train_anomaly_detection,tool_train_anomaly_detection,training,ca0fa3ff-ede5-4c6f-be67-d78e465715a5,success,True,True,True,False,1,1,328,52723,0,7877,0,1969,,,"Tool: tool_train_anomaly_detection
Input: {}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""anomaly detection training finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly"",\n  ""key_files"": {\n    ""features"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/processed/detection_features.csv"",\n    ""metrics"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/anomaly_metrics.json"",\n    ""metrics_table"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/tables/model_metrics.csv"",\n    ""synthetic_validation_predictions"": ""/Users/cody20179/Desktop/Code/Git_My_Project/C"
20260525_165836,B,Local,qwen3.6:27b,qwen3.6:27b (Local),tool_check_anomaly,tool_check_anomaly,anomaly,d87542dd-6fda-41d0-bd34-420f5200076f,success,True,True,True,False,1,1,295,47553,0,2219,0,555,,,"Tool: tool_check_anomaly
Input: {""start"":""2026-05-01 00:00:00"",""end"":""2026-05-02 00:00:00"",""min_models"":2}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""anomaly check finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly"",\n  ""key_files"": {\n    ""detail_csv"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/last_anomaly_check.csv"",\n    ""timeline_plot"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/plots/last_anomaly_check_timeline.png"",\n    ""score_plot"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/plots/last_anomaly_check_scores.png"",\n    ""vote_plot"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cod"
20260525_165836,B,Local,qwen3.6:27b,qwen3.6:27b (Local),tool_run_all,tool_run_all,workflow,b11f0ccf-3c0f-4437-ad03-36d7bbd302f3,success,True,True,True,False,1,1,618,189796,0,36502,0,9126,,,"Tool: tool_run_all
Input: {}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""full pipeline finished"",\n  ""output_folder"": ""."",\n  ""key_files"": {},\n  ""metrics"": {\n    ""data_status"": {\n      ""status"": ""ok"",\n      ""summary"": ""data status loaded"",\n      ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/raw"",\n      ""key_files"": {},\n      ""metrics"": {\n        ""sensors"": [\n          {\n            ""sensor"": ""Current_A"",\n            ""exists"": true,\n            ""rows"": 59677,\n            ""start"": ""2025-09-15 15:21:00"",\n            ""end"": ""2026-05-25 17:13:28""\n          },\n          {\n            ""sensor"": ""Current_B"",\n            ""exists"": true,\n     "
20260525_165836,B,Local,nemotron-cascade-2:latest,nemotron-cascade-2:latest (Local),tool_data_status,tool_data_status,data,46b505b0-c7d0-4990-96a9-8dd38fe4a063,success,True,True,True,False,1,1,419,31928,0,2632,0,658,,,"Tool: tool_data_status
Input: {}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""data status loaded"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/raw"",\n  ""key_files"": {},\n  ""metrics"": {\n    ""sensors"": [\n      {\n        ""sensor"": ""Current_A"",\n        ""exists"": true,\n        ""rows"": 59677,\n        ""start"": ""2025-09-15 15:21:00"",\n        ""end"": ""2026-05-25 17:13:28""\n      },\n      {\n        ""sensor"": ""Current_B"",\n        ""exists"": true,\n        ""rows"": 59259,\n        ""start"": ""2025-09-15 15:21:00"",\n        ""end"": ""2026-05-24 06:23:27""\n      },\n      {\n        ""sensor"": ""Current_C"",\n        ""exists"": true,\n        ""rows"": 59260,\n        "
20260525_165836,B,Local,nemotron-cascade-2:latest,nemotron-cascade-2:latest (Local),tool_update_data,tool_update_data,data,b433ff76-4f56-45ba-81c1-12682a7dd505,success,True,True,True,False,1,1,208,9160,0,342,0,86,,,"Tool: tool_update_data
Input: {""sensors"":""Current_A""}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""data update finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/raw"",\n  ""key_files"": {},\n  ""metrics"": {\n    ""Current_A"": {\n      ""added"": 2,\n      ""latest"": ""2026-05-25 17:23:28""\n    }\n  },\n  ""artifacts"": []\n}'}]"
20260525_165836,B,Local,nemotron-cascade-2:latest,nemotron-cascade-2:latest (Local),tool_run_state_analysis,tool_run_state_analysis,state,dcb9b277-2c7e-4039-b8c8-71e0c72d0fe5,success,True,True,True,False,1,1,275,16527,0,17952,0,4488,,,"Tool: tool_run_state_analysis
Input: {""start"":""2026-05-01 00:00:00"",""end"":""2026-05-02 00:00:00""}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""GMM state analysis finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state"",\n  ""key_files"": {\n    ""state_labeled_csv"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state/state_labeled.csv"",\n    ""processed_state_labeled_csv"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/processed/state_labeled.csv"",\n    ""state_report"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state/state_report.txt"",\n    ""state_timeline"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis"
20260525_165836,B,Local,nemotron-cascade-2:latest,nemotron-cascade-2:latest (Local),tool_train_forecast,tool_train_forecast,training,ffcd1690-fd36-4197-ae18-52d7ece04da6,success,True,True,True,False,1,1,268,11431,0,3360,0,840,,,"Tool: tool_train_forecast
Input: {""target"":""dy"",""models"":""BaselineLastWeek"",""months_back"":1}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""forecast training finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast"",\n  ""key_files"": {\n    ""metrics"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/training/dy/forecast_metrics.json"",\n    ""training_data_profile"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/training/dy/training_data_profile.json"",\n    ""training_input_y"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/training/dy/training_input_y.png"",\n    ""training_input_dy"": ""/Users/cody2"
20260525_165836,B,Local,nemotron-cascade-2:latest,nemotron-cascade-2:latest (Local),tool_forecast_future,tool_forecast_future,forecast,5a62de5a-e3d6-43bc-8f7b-0be781750dbb,success,True,True,True,False,1,1,422,13483,0,1170,0,292,,,"Tool: tool_forecast_future
Input: {""days"":""7"",""model_names"":""Prophet""}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""future forecast finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast"",\n  ""key_files"": {\n    ""report"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/application/dy/future_forecast_report.json"",\n    ""future_forecast"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/application/dy/future_forecast.png"",\n    ""run_summary"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/forecast/forecast_future_dy_run_summary.json"",\n    ""application_dir"": ""/Users/cody20179/Des"
20260525_165836,B,Local,nemotron-cascade-2:latest,nemotron-cascade-2:latest (Local),tool_train_anomaly_detection,tool_train_anomaly_detection,training,56c19189-2403-4e08-97fc-179909ec1b3d,success,True,True,True,False,1,1,420,19492,0,7876,0,1969,,,"Tool: tool_train_anomaly_detection
Input: {}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""anomaly detection training finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly"",\n  ""key_files"": {\n    ""features"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/processed/detection_features.csv"",\n    ""metrics"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/anomaly_metrics.json"",\n    ""metrics_table"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/tables/model_metrics.csv"",\n    ""synthetic_validation_predictions"": ""/Users/cody20179/Desktop/Code/Git_My_Project/C"
20260525_165836,B,Local,nemotron-cascade-2:latest,nemotron-cascade-2:latest (Local),tool_check_anomaly,tool_check_anomaly,anomaly,284ac9eb-30ac-4fe8-b582-8862b7cce188,success,True,True,True,False,1,1,325,12232,0,2201,0,550,,,"Tool: tool_check_anomaly
Input: {""start"":""2026-05-01 00:00:00"",""end"":""2026-05-02 00:00:00"",""min_models"":2}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""anomaly check finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly"",\n  ""key_files"": {\n    ""detail_csv"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/last_anomaly_check.csv"",\n    ""timeline_plot"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/plots/last_anomaly_check_timeline.png"",\n    ""score_plot"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/anomaly/plots/last_anomaly_check_scores.png"",\n    ""vote_plot"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cod"
20260525_165836,B,Local,nemotron-cascade-2:latest,nemotron-cascade-2:latest (Local),tool_run_all,tool_run_all,workflow,cc342a46-47e1-4d85-aaa4-7912d3a235e6,success,True,True,True,False,1,1,287,108287,0,36506,0,9126,,,"Tool: tool_run_all
Input: {}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""full pipeline finished"",\n  ""output_folder"": ""."",\n  ""key_files"": {},\n  ""metrics"": {\n    ""data_status"": {\n      ""status"": ""ok"",\n      ""summary"": ""data status loaded"",\n      ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/raw"",\n      ""key_files"": {},\n      ""metrics"": {\n        ""sensors"": [\n          {\n            ""sensor"": ""Current_A"",\n            ""exists"": true,\n            ""rows"": 59679,\n            ""start"": ""2025-09-15 15:21:00"",\n            ""end"": ""2026-05-25 17:23:28""\n          },\n          {\n            ""sensor"": ""Current_B"",\n            ""exists"": true,\n     "
20260525_165836,B,Local,gemma4:31b,gemma4:31b (Local),tool_data_status,tool_data_status,data,24e8e883-cb70-4a7b-ac13-88290349a7f8,success,True,True,True,False,1,1,291,154727,0,2632,0,658,,,"Tool: tool_data_status
Input: {}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""data status loaded"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/raw"",\n  ""key_files"": {},\n  ""metrics"": {\n    ""sensors"": [\n      {\n        ""sensor"": ""Current_A"",\n        ""exists"": true,\n        ""rows"": 59679,\n        ""start"": ""2025-09-15 15:21:00"",\n        ""end"": ""2026-05-25 17:23:28""\n      },\n      {\n        ""sensor"": ""Current_B"",\n        ""exists"": true,\n        ""rows"": 59259,\n        ""start"": ""2025-09-15 15:21:00"",\n        ""end"": ""2026-05-24 06:23:27""\n      },\n      {\n        ""sensor"": ""Current_C"",\n        ""exists"": true,\n        ""rows"": 59260,\n        "
20260525_165836,B,Local,gemma4:31b,gemma4:31b (Local),tool_update_data,tool_update_data,data,9fbbcdc9-aa5f-463d-8249-a30082fc04c1,success,True,True,True,False,1,1,183,44937,0,342,0,86,,,"Tool: tool_update_data
Input: {""sensors"":""Current_A""}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""data update finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/raw"",\n  ""key_files"": {},\n  ""metrics"": {\n    ""Current_A"": {\n      ""added"": 1,\n      ""latest"": ""2026-05-25 17:28:28""\n    }\n  },\n  ""artifacts"": []\n}'}]"
20260525_165836,B,Local,gemma4:31b,gemma4:31b (Local),tool_run_state_analysis,tool_run_state_analysis,state,28152f3c-d4f1-460b-a9e7-98dc98530faf,success,True,True,True,False,1,1,373,411109,0,17952,0,4488,,,"Tool: tool_run_state_analysis
Input: {""end"":""2026-05-02 00:00:00"",""start"":""2026-05-01 00:00:00""}","[{'type': 'input_text', 'text': '{\n  ""status"": ""ok"",\n  ""summary"": ""GMM state analysis finished"",\n  ""output_folder"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state"",\n  ""key_files"": {\n    ""state_labeled_csv"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state/state_labeled.csv"",\n    ""processed_state_labeled_csv"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/data/processed/state_labeled.csv"",\n    ""state_report"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis/outputs/state/state_report.txt"",\n    ""state_timeline"": ""/Users/cody20179/Desktop/Code/Git_My_Project/Cody-s_Agent_Analysis"
20260525_165836,B,Local,gemma4:31b,gemma4:31b (Local),tool_train_forecast,tool_train_forecast,training,0870e228-7db8-4d03-9796-60470277714d,success,False,False,False,False,0,0,1,41130,0,0,0,0,,,,
20260525_165836,B,Local,gemma4:31b,gemma4:31b (Local),tool_forecast_future,tool_forecast_future,forecast,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:31b,gemma4:31b (Local),tool_train_anomaly_detection,tool_train_anomaly_detection,training,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:31b,gemma4:31b (Local),tool_check_anomaly,tool_check_anomaly,anomaly,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:31b,gemma4:31b (Local),tool_run_all,tool_run_all,workflow,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:26b,gemma4:26b (Local),tool_data_status,tool_data_status,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:26b,gemma4:26b (Local),tool_update_data,tool_update_data,data,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
20260525_165836,B,Local,gemma4:26b,gemma4:26b (Local),tool_run_state_analysis,tool_run_state_analysis,state,,error,False,False,False,False,0,0,0,0,0,0,0,0,<urlopen error [Errno 61] Connection refused>,,,
