key,src,svc_recv_ts,ts,v1,ts_datetime,svc_recv_ts_datetime,status,code,message,trace_id,detail
001y0801,dev,1760594344923.0,1760594344079.0,7.829,2025-10-16 13:59:04,2025-10-16 13:59:04,,,,,
001y0801,dev,1760594644957.0,1760594644083.0,7.768,2025-10-16 14:04:04,2025-10-16 14:04:04,,,,,
001y0801,dev,1760594945021.0,1760594944077.0,7.723,2025-10-16 14:09:04,2025-10-16 14:09:05,,,,,
001y0801,dev,1760595244918.0,1760595244081.0,18.491,2025-10-16 14:14:04,2025-10-16 14:14:04,,,,,
001y0801,dev,1760595544963.0,1760595544085.0,9.247,2025-10-16 14:19:04,2025-10-16 14:19:04,,,,,
001y0801,dev,1760595845017.0,1760595844083.0,7.756,2025-10-16 14:24:04,2025-10-16 14:24:05,,,,,
001y0801,dev,1760596203723.0,1760596144077.0,8.04,2025-10-16 14:29:04,2025-10-16 14:30:03,,,,,
001y0801,dev,1760596503664.0,1760596444081.0,7.745,2025-10-16 14:34:04,2025-10-16 14:35:03,,,,,
001y0801,dev,1760596803676.0,1760596744080.0,7.713,2025-10-16 14:39:04,2025-10-16 14:40:03,,,,,
001y0801,dev,1760597103716.0,1760597044085.0,7.73,2025-10-16 14:44:04,2025-10-16 14:45:03,,,,,
001y0801,dev,1760597403449.0,1760597344078.0,14.988,2025-10-16 14:49:04,2025-10-16 14:50:03,,,,,
001y0801,dev,1760597703764.0,1760597644076.0,12.782,2025-10-16 14:54:04,2025-10-16 14:55:03,,,,,
001y0801,dev,1760598003806.0,1760597944075.0,9.22,2025-10-16 14:59:04,2025-10-16 15:00:03,,,,,
001y0801,dev,1760598303728.0,1760598244079.0,9.223,2025-10-16 15:04:04,2025-10-16 15:05:03,,,,,
001y0801,dev,1760598603684.0,1760598544078.0,7.678,2025-10-16 15:09:04,2025-10-16 15:10:03,,,,,
001y0801,dev,1760598903706.0,1760598844088.0,7.609,2025-10-16 15:14:04,2025-10-16 15:15:03,,,,,
001y0801,dev,1760599203723.0,1760599144081.0,7.686,2025-10-16 15:19:04,2025-10-16 15:20:03,,,,,
001y0801,dev,1760599503758.0,1760599444084.0,7.711,2025-10-16 15:24:04,2025-10-16 15:25:03,,,,,
001y0801,dev,1760599804117.0,1760599744083.0,7.98,2025-10-16 15:29:04,2025-10-16 15:30:04,,,,,
001y0801,dev,1760600104137.0,1760600044082.0,7.687,2025-10-16 15:34:04,2025-10-16 15:35:04,,,,,
001y0801,dev,1760600404061.0,1760600344086.0,7.676,2025-10-16 15:39:04,2025-10-16 15:40:04,,,,,
001y0801,dev,1760600704096.0,1760600644085.0,9.123,2025-10-16 15:44:04,2025-10-16 15:45:04,,,,,
001y0801,dev,1760601004144.0,1760600944079.0,9.136,2025-10-16 15:49:04,2025-10-16 15:50:04,,,,,
001y0801,dev,1760601304184.0,1760601244082.0,7.647,2025-10-16 15:54:04,2025-10-16 15:55:04,,,,,
001y0801,dev,1760601604323.0,1760601544077.0,7.578,2025-10-16 15:59:04,2025-10-16 16:00:04,,,,,
001y0801,dev,1760601904554.0,1760601844085.0,8.31,2025-10-16 16:04:04,2025-10-16 16:05:04,,,,,
001y0801,dev,1760602204580.0,1760602144084.0,7.546,2025-10-16 16:09:04,2025-10-16 16:10:04,,,,,
001y0801,dev,1760602504644.0,1760602444084.0,7.586,2025-10-16 16:14:04,2025-10-16 16:15:04,,,,,
001y0801,dev,1760602804550.0,1760602744077.0,7.629,2025-10-16 16:19:04,2025-10-16 16:20:04,,,,,
001y0801,dev,1760603104571.0,1760603044080.0,7.609,2025-10-16 16:24:04,2025-10-16 16:25:04,,,,,
001y0801,dev,1760603404617.0,1760603344084.0,9.073,2025-10-16 16:29:04,2025-10-16 16:30:04,,,,,
001y0801,dev,1760603704542.0,1760603644078.0,9.099,2025-10-16 16:34:04,2025-10-16 16:35:04,,,,,
001y0801,dev,1760604004564.0,1760603944077.0,7.607,2025-10-16 16:39:04,2025-10-16 16:40:04,,,,,
001y0801,dev,1760604304597.0,1760604244081.0,7.499,2025-10-16 16:44:04,2025-10-16 16:45:04,,,,,
001y0801,dev,1760604604558.0,1760604544085.0,7.475,2025-10-16 16:49:04,2025-10-16 16:50:04,,,,,
001y0801,dev,1760604904569.0,1760604844078.0,7.573,2025-10-16 16:54:04,2025-10-16 16:55:04,,,,,
001y0801,dev,1760605204596.0,1760605144082.0,7.604,2025-10-16 16:59:04,2025-10-16 17:00:04,,,,,
001y0801,dev,1760605504635.0,1760605444081.0,7.512,2025-10-16 17:04:04,2025-10-16 17:05:04,,,,,
001y0801,dev,1760605804581.0,1760605744080.0,7.618,2025-10-16 17:09:04,2025-10-16 17:10:04,,,,,
001y0801,dev,1760606104630.0,1760606044084.0,7.505,2025-10-16 17:14:04,2025-10-16 17:15:04,,,,,
001y0801,dev,1760606404645.0,1760606344083.0,7.598,2025-10-16 17:19:04,2025-10-16 17:20:04,,,,,
001y0801,dev,1760606704579.0,1760606644081.0,9.086,2025-10-16 17:24:04,2025-10-16 17:25:04,,,,,
001y0801,dev,1760607004589.0,1760606944085.0,7.636,2025-10-16 17:29:04,2025-10-16 17:30:04,,,,,
001y0801,dev,1760607304622.0,1760607244084.0,7.463,2025-10-16 17:34:04,2025-10-16 17:35:04,,,,,
001y0801,dev,1760607604576.0,1760607544078.0,7.475,2025-10-16 17:39:04,2025-10-16 17:40:04,,,,,
001y0801,dev,1760607904719.0,1760607844082.0,7.432,2025-10-16 17:44:04,2025-10-16 17:45:04,,,,,
001y0801,dev,1760608204622.0,1760608144081.0,7.412,2025-10-16 17:49:04,2025-10-16 17:50:04,,,,,
001y0801,dev,1760608504658.0,1760608444079.0,11.206,2025-10-16 17:54:04,2025-10-16 17:55:04,,,,,
001y0801,dev,1760608804595.0,1760608744078.0,7.399,2025-10-16 17:59:04,2025-10-16 18:00:04,,,,,
001y0801,dev,1760609104660.0,1760609044077.0,7.455,2025-10-16 18:04:04,2025-10-16 18:05:04,,,,,
001y0801,dev,1760609404676.0,1760609344086.0,7.494,2025-10-16 18:09:04,2025-10-16 18:10:04,,,,,
001y0801,dev,1760609704603.0,1760609644080.0,8.901,2025-10-16 18:14:04,2025-10-16 18:15:04,,,,,
001y0801,dev,1760610004621.0,1760609944079.0,8.941,2025-10-16 18:19:04,2025-10-16 18:20:04,,,,,
001y0801,dev,1760610304671.0,1760610244082.0,7.463,2025-10-16 18:24:04,2025-10-16 18:25:04,,,,,
001y0801,dev,1760610604577.0,1760610544086.0,7.481,2025-10-16 18:29:04,2025-10-16 18:30:04,,,,,
001y0801,dev,1760610904615.0,1760610844085.0,7.52,2025-10-16 18:34:04,2025-10-16 18:35:04,,,,,
001y0801,dev,1760611204669.0,1760611144084.0,7.498,2025-10-16 18:39:04,2025-10-16 18:40:04,,,,,
001y0801,dev,1760611504677.0,1760611444083.0,7.901,2025-10-16 18:44:04,2025-10-16 18:45:04,,,,,
001y0801,dev,1760611804611.0,1760611744082.0,7.391,2025-10-16 18:49:04,2025-10-16 18:50:04,,,,,
001y0801,dev,1760612104650.0,1760612044080.0,7.349,2025-10-16 18:54:04,2025-10-16 18:55:04,,,,,
001y0801,dev,1760612404693.0,1760612344078.0,7.367,2025-10-16 18:59:04,2025-10-16 19:00:04,,,,,
001y0801,dev,1760612704714.0,1760612644078.0,7.376,2025-10-16 19:04:04,2025-10-16 19:05:04,,,,,
001y0801,dev,1760613004661.0,1760612944081.0,7.332,2025-10-16 19:09:04,2025-10-16 19:10:04,,,,,
001y0801,dev,1760613304675.0,1760613244080.0,7.39,2025-10-16 19:14:04,2025-10-16 19:15:04,,,,,
001y0801,dev,1760613604612.0,1760613544084.0,7.404,2025-10-16 19:19:04,2025-10-16 19:20:04,,,,,
001y0801,dev,1760613904764.0,1760613844078.0,15.94,2025-10-16 19:24:04,2025-10-16 19:25:04,,,,,
001y0801,dev,1760614204670.0,1760614144081.0,12.628,2025-10-16 19:29:04,2025-10-16 19:30:04,,,,,
001y0801,dev,1760614504726.0,1760614444085.0,8.842,2025-10-16 19:34:04,2025-10-16 19:35:04,,,,,
001y0801,dev,1760614804738.0,1760614744084.0,7.44,2025-10-16 19:39:04,2025-10-16 19:40:04,,,,,
001y0801,dev,1760615104692.0,1760615044078.0,7.481,2025-10-16 19:44:04,2025-10-16 19:45:04,,,,,
001y0801,dev,1760615404730.0,1760615344077.0,15.909,2025-10-16 19:49:04,2025-10-16 19:50:04,,,,,
001y0801,dev,1760615704669.0,1760615644081.0,7.369,2025-10-16 19:54:04,2025-10-16 19:55:04,,,,,
001y0801,dev,1760616004701.0,1760615944084.0,7.33,2025-10-16 19:59:04,2025-10-16 20:00:04,,,,,
001y0801,dev,1760616304700.0,1760616244078.0,7.202,2025-10-16 20:04:04,2025-10-16 20:05:04,,,,,
001y0801,dev,1760616604640.0,1760616544082.0,15.569,2025-10-16 20:09:04,2025-10-16 20:10:04,,,,,
001y0801,dev,1760616904767.0,1760616844081.0,7.18,2025-10-16 20:14:04,2025-10-16 20:15:04,,,,,
001y0801,dev,1760617204700.0,1760617144085.0,7.153,2025-10-16 20:19:04,2025-10-16 20:20:04,,,,,
001y0801,dev,1760617504753.0,1760617444079.0,16.062,2025-10-16 20:24:04,2025-10-16 20:25:04,,,,,
001y0801,dev,1760617804659.0,1760617744087.0,16.836,2025-10-16 20:29:04,2025-10-16 20:30:04,,,,,
001y0801,dev,1760618104708.0,1760618044081.0,8.716,2025-10-16 20:34:04,2025-10-16 20:35:04,,,,,
001y0801,dev,1760618404756.0,1760618344080.0,7.255,2025-10-16 20:39:04,2025-10-16 20:40:04,,,,,
001y0801,dev,1760618704769.0,1760618644079.0,16.352,2025-10-16 20:44:04,2025-10-16 20:45:04,,,,,
001y0801,dev,1760619004694.0,1760618944083.0,7.446,2025-10-16 20:49:04,2025-10-16 20:50:04,,,,,
001y0801,dev,1760619304749.0,1760619244087.0,7.253,2025-10-16 20:54:04,2025-10-16 20:55:04,,,,,
001y0801,dev,1760619604668.0,1760619544085.0,19.668,2025-10-16 20:59:04,2025-10-16 21:00:04,,,,,
001y0801,dev,1760619904691.0,1760619844083.0,22.176,2025-10-16 21:04:04,2025-10-16 21:05:04,,,,,
001y0801,dev,1760620204748.0,1760620144083.0,19.827,2025-10-16 21:09:04,2025-10-16 21:10:04,,,,,
001y0801,dev,1760620504868.0,1760620444082.0,20.279,2025-10-16 21:14:04,2025-10-16 21:15:04,,,,,
001y0801,dev,1760620744705.0,1760620744085.0,19.69,2025-10-16 21:19:04,2025-10-16 21:19:04,,,,,
001y0801,dev,1760621044736.0,1760621044084.0,19.861,2025-10-16 21:24:04,2025-10-16 21:24:04,,,,,
001y0801,dev,1760621344776.0,1760621344088.0,21.402,2025-10-16 21:29:04,2025-10-16 21:29:04,,,,,
001y0801,dev,1760621644809.0,1760621644076.0,7.435,2025-10-16 21:34:04,2025-10-16 21:34:04,,,,,
001y0801,dev,1760621944713.0,1760621944080.0,7.753,2025-10-16 21:39:04,2025-10-16 21:39:04,,,,,
001y0801,dev,1760622244783.0,1760622244089.0,22.828,2025-10-16 21:44:04,2025-10-16 21:44:04,,,,,
001y0801,dev,1760622544705.0,1760622544078.0,20.653,2025-10-16 21:49:04,2025-10-16 21:49:04,,,,,
001y0801,dev,1760622844738.0,1760622844087.0,20.094,2025-10-16 21:54:04,2025-10-16 21:54:04,,,,,
001y0801,dev,1760623144744.0,1760623144081.0,20.198,2025-10-16 21:59:04,2025-10-16 21:59:04,,,,,
001y0801,dev,1760623444808.0,1760623444084.0,20.576,2025-10-16 22:04:04,2025-10-16 22:04:04,,,,,
001y0801,dev,1760623744734.0,1760623744083.0,16.786,2025-10-16 22:09:04,2025-10-16 22:09:04,,,,,
001y0801,dev,1760624044771.0,1760624044077.0,21.826,2025-10-16 22:14:04,2025-10-16 22:14:04,,,,,
001y0801,dev,1760624344807.0,1760624344086.0,20.453,2025-10-16 22:19:04,2025-10-16 22:19:04,,,,,
001y0801,dev,1760624644732.0,1760624644085.0,20.506,2025-10-16 22:24:04,2025-10-16 22:24:04,,,,,
001y0801,dev,1760624944738.0,1760624944079.0,20.7,2025-10-16 22:29:04,2025-10-16 22:29:04,,,,,
001y0801,dev,1760625244794.0,1760625244077.0,20.356,2025-10-16 22:34:04,2025-10-16 22:34:04,,,,,
001y0801,dev,1760625544721.0,1760625544081.0,16.174,2025-10-16 22:39:04,2025-10-16 22:39:04,,,,,
001y0801,dev,1760625844868.0,1760625844080.0,7.482,2025-10-16 22:44:04,2025-10-16 22:44:04,,,,,
001y0801,dev,1760626144771.0,1760626144079.0,7.526,2025-10-16 22:49:04,2025-10-16 22:49:04,,,,,
001y0801,dev,1760626444833.0,1760626444088.0,7.495,2025-10-16 22:54:04,2025-10-16 22:54:04,,,,,
001y0801,dev,1760626744759.0,1760626744077.0,7.746,2025-10-16 22:59:04,2025-10-16 22:59:04,,,,,
001y0801,dev,1760627044773.0,1760627044085.0,25.498,2025-10-16 23:04:04,2025-10-16 23:04:04,,,,,
001y0801,dev,1760627344841.0,1760627344084.0,22.752,2025-10-16 23:09:04,2025-10-16 23:09:04,,,,,
001y0801,dev,1760627644864.0,1760627644083.0,20.639,2025-10-16 23:14:04,2025-10-16 23:14:04,,,,,
001y0801,dev,1760627944791.0,1760627944082.0,7.523,2025-10-16 23:19:04,2025-10-16 23:19:04,,,,,
001y0801,dev,1760628244820.0,1760628244081.0,7.553,2025-10-16 23:24:04,2025-10-16 23:24:04,,,,,
001y0801,dev,1760628544842.0,1760628544085.0,21.595,2025-10-16 23:29:04,2025-10-16 23:29:04,,,,,
001y0801,dev,1760628844763.0,1760628844078.0,20.421,2025-10-16 23:34:04,2025-10-16 23:34:04,,,,,
001y0801,dev,1760629144797.0,1760629144082.0,20.375,2025-10-16 23:39:04,2025-10-16 23:39:04,,,,,
001y0801,dev,1760629444831.0,1760629444086.0,21.479,2025-10-16 23:44:04,2025-10-16 23:44:04,,,,,
001y0801,dev,1760629744769.0,1760629744085.0,20.426,2025-10-16 23:49:04,2025-10-16 23:49:04,,,,,
001y0801,dev,1760630044793.0,1760630044084.0,9.005,2025-10-16 23:54:04,2025-10-16 23:54:04,,,,,
001y0801,dev,1760630344856.0,1760630344078.0,0.0,2025-10-16 23:59:04,2025-10-16 23:59:04,,,,,
001y0801,dev,1760655667163.0,1760655666926.0,7.832,2025-10-17 07:01:06,2025-10-17 07:01:07,,,,,
001y0801,dev,1760655967200.0,1760655966918.0,12.165,2025-10-17 07:06:06,2025-10-17 07:06:07,,,,,
001y0801,dev,1760656267132.0,1760656266921.0,11.985,2025-10-17 07:11:06,2025-10-17 07:11:07,,,,,
001y0801,dev,1760656567150.0,1760656566924.0,11.913,2025-10-17 07:16:06,2025-10-17 07:16:07,,,,,
001y0801,dev,1760656867199.0,1760656866917.0,11.718,2025-10-17 07:21:06,2025-10-17 07:21:07,,,,,
001y0801,dev,1760657167236.0,1760657166915.0,11.854,2025-10-17 07:26:06,2025-10-17 07:26:07,,,,,
001y0801,dev,1760657467267.0,1760657466923.0,16.459,2025-10-17 07:31:06,2025-10-17 07:31:07,,,,,
001y0801,dev,1760657767195.0,1760657766916.0,7.649,2025-10-17 07:36:06,2025-10-17 07:36:07,,,,,
001y0801,dev,1760658067125.0,1760658066924.0,12.3,2025-10-17 07:41:06,2025-10-17 07:41:07,,,,,
001y0801,dev,1760658367153.0,1760658366922.0,16.509,2025-10-17 07:46:06,2025-10-17 07:46:07,,,,,
001y0801,dev,1760658667170.0,1760658666926.0,17.047,2025-10-17 07:51:06,2025-10-17 07:51:07,,,,,
001y0801,dev,1760658967231.0,1760658966924.0,16.844,2025-10-17 07:56:06,2025-10-17 07:56:07,,,,,
001y0801,dev,1760659267266.0,1760659266917.0,17.082,2025-10-17 08:01:06,2025-10-17 08:01:07,,,,,
001y0801,dev,1760659567171.0,1760659566920.0,17.221,2025-10-17 08:06:06,2025-10-17 08:06:07,,,,,
001y0801,dev,1760659867224.0,1760659866923.0,16.864,2025-10-17 08:11:06,2025-10-17 08:11:07,,,,,
001y0801,dev,1760660167150.0,1760660166916.0,16.392,2025-10-17 08:16:06,2025-10-17 08:16:07,,,,,
001y0801,dev,1760660467187.0,1760660466915.0,17.16,2025-10-17 08:21:06,2025-10-17 08:21:07,,,,,
001y0801,dev,1760660767201.0,1760660766918.0,18.018,2025-10-17 08:26:06,2025-10-17 08:26:07,,,,,
001y0801,dev,1760661067159.0,1760661066922.0,12.824,2025-10-17 08:31:06,2025-10-17 08:31:07,,,,,
001y0801,dev,1760661367160.0,1760661366920.0,16.951,2025-10-17 08:36:06,2025-10-17 08:36:07,,,,,
001y0801,dev,1760661667232.0,1760661666924.0,17.102,2025-10-17 08:41:06,2025-10-17 08:41:07,,,,,
001y0801,dev,1760661967248.0,1760661966918.0,24.608,2025-10-17 08:46:06,2025-10-17 08:46:07,,,,,
001y0801,dev,1760662267194.0,1760662266921.0,16.833,2025-10-17 08:51:06,2025-10-17 08:51:07,,,,,
001y0801,dev,1760662567223.0,1760662566920.0,16.834,2025-10-17 08:56:06,2025-10-17 08:56:07,,,,,
001y0801,dev,1760662867225.0,1760662866928.0,16.927,2025-10-17 09:01:06,2025-10-17 09:01:07,,,,,
001y0801,dev,1760663167191.0,1760663166916.0,16.737,2025-10-17 09:06:06,2025-10-17 09:06:07,,,,,
001y0801,dev,1760663467188.0,1760663466920.0,18.19,2025-10-17 09:11:06,2025-10-17 09:11:07,,,,,
001y0801,dev,1760663767254.0,1760663766924.0,7.857,2025-10-17 09:16:06,2025-10-17 09:16:07,,,,,
001y0801,dev,1760664067284.0,1760664066923.0,12.662,2025-10-17 09:21:06,2025-10-17 09:21:07,,,,,
001y0801,dev,1760664367190.0,1760664366927.0,7.771,2025-10-17 09:26:06,2025-10-17 09:26:07,,,,,
001y0801,dev,1760664667223.0,1760664666915.0,7.7,2025-10-17 09:31:06,2025-10-17 09:31:07,,,,,
001y0801,dev,1760664967280.0,1760664966919.0,7.729,2025-10-17 09:36:06,2025-10-17 09:36:07,,,,,
001y0801,dev,1760665267182.0,1760665266922.0,8.479,2025-10-17 09:41:06,2025-10-17 09:41:07,,,,,
001y0801,dev,1760665567214.0,1760665566925.0,7.748,2025-10-17 09:46:06,2025-10-17 09:46:07,,,,,
001y0801,dev,1760665867273.0,1760665866920.0,9.067,2025-10-17 09:51:06,2025-10-17 09:51:07,,,,,
001y0801,dev,1760666167281.0,1760666166924.0,7.705,2025-10-17 09:56:06,2025-10-17 09:56:07,,,,,
001y0801,dev,1760666467224.0,1760666466923.0,7.754,2025-10-17 10:01:06,2025-10-17 10:01:07,,,,,
001y0801,dev,1760666767250.0,1760666766922.0,7.69,2025-10-17 10:06:06,2025-10-17 10:06:07,,,,,
001y0801,dev,1760667067205.0,1760667066920.0,7.714,2025-10-17 10:11:06,2025-10-17 10:11:07,,,,,
001y0801,dev,1760667367334.0,1760667366919.0,13.39,2025-10-17 10:16:06,2025-10-17 10:16:07,,,,,
001y0801,dev,1760667667241.0,1760667666922.0,14.639,2025-10-17 10:21:06,2025-10-17 10:21:07,,,,,
001y0801,dev,1760667967315.0,1760667966921.0,9.33,2025-10-17 10:26:06,2025-10-17 10:26:07,,,,,
001y0801,dev,1760668267442.0,1760668266916.0,7.792,2025-10-17 10:31:06,2025-10-17 10:31:07,,,,,
001y0801,dev,1760668567648.0,1760668566925.0,7.709,2025-10-17 10:36:06,2025-10-17 10:36:07,,,,,
001y0801,dev,1760668867680.0,1760668866918.0,7.745,2025-10-17 10:41:06,2025-10-17 10:41:07,,,,,
001y0801,dev,1760669167646.0,1760669166922.0,8.06,2025-10-17 10:46:06,2025-10-17 10:46:07,,,,,
001y0801,dev,1760669467779.0,1760669466915.0,14.444,2025-10-17 10:51:06,2025-10-17 10:51:07,,,,,
001y0801,dev,1760669767677.0,1760669766914.0,9.278,2025-10-17 10:56:06,2025-10-17 10:56:07,,,,,
001y0801,dev,1760670067609.0,1760670066924.0,9.225,2025-10-17 11:01:06,2025-10-17 11:01:07,,,,,
001y0801,dev,1760670367675.0,1760670366922.0,16.639,2025-10-17 11:06:06,2025-10-17 11:06:07,,,,,
001y0801,dev,1760670667675.0,1760670666921.0,16.838,2025-10-17 11:11:06,2025-10-17 11:11:07,,,,,
001y0801,dev,1760670967719.0,1760670966920.0,18.231,2025-10-17 11:16:06,2025-10-17 11:16:07,,,,,
001y0801,dev,1760671267681.0,1760671266919.0,7.674,2025-10-17 11:21:06,2025-10-17 11:21:07,,,,,
001y0801,dev,1760671567671.0,1760671566918.0,7.723,2025-10-17 11:26:06,2025-10-17 11:26:07,,,,,
001y0801,dev,1760671867704.0,1760671866917.0,7.721,2025-10-17 11:31:06,2025-10-17 11:31:07,,,,,
001y0801,dev,1760672167635.0,1760672166921.0,18.292,2025-10-17 11:36:06,2025-10-17 11:36:07,,,,,
001y0801,dev,1760672467818.0,1760672466919.0,9.491,2025-10-17 11:41:06,2025-10-17 11:41:07,,,,,
001y0801,dev,1760672767730.0,1760672766918.0,16.667,2025-10-17 11:46:06,2025-10-17 11:46:07,,,,,
001y0801,dev,1760673067733.0,1760673066916.0,7.55,2025-10-17 11:51:06,2025-10-17 11:51:07,,,,,
001y0801,dev,1760673367790.0,1760673366921.0,16.195,2025-10-17 11:56:06,2025-10-17 11:56:07,,,,,
001y0801,dev,1760673667706.0,1760673666915.0,7.683,2025-10-17 12:01:06,2025-10-17 12:01:07,,,,,
001y0801,dev,1760673967731.0,1760673966919.0,16.461,2025-10-17 12:06:06,2025-10-17 12:06:07,,,,,
001y0801,dev,1760674267693.0,1760674266927.0,9.196,2025-10-17 12:11:06,2025-10-17 12:11:07,,,,,
001y0801,dev,1760674567724.0,1760674566921.0,9.168,2025-10-17 12:16:06,2025-10-17 12:16:07,,,,,
001y0801,dev,1760674867736.0,1760674866920.0,9.071,2025-10-17 12:21:06,2025-10-17 12:21:07,,,,,
001y0801,dev,1760675167688.0,1760675166919.0,7.598,2025-10-17 12:26:06,2025-10-17 12:26:07,,,,,
001y0801,dev,1760675467724.0,1760675466918.0,7.62,2025-10-17 12:31:06,2025-10-17 12:31:07,,,,,
001y0801,dev,1760675767725.0,1760675766922.0,7.605,2025-10-17 12:36:06,2025-10-17 12:36:07,,,,,
001y0801,dev,1760676067657.0,1760676066920.0,7.643,2025-10-17 12:41:06,2025-10-17 12:41:07,,,,,
001y0801,dev,1760676367689.0,1760676366914.0,7.69,2025-10-17 12:46:06,2025-10-17 12:46:07,,,,,
001y0801,dev,1760676667833.0,1760676666923.0,7.698,2025-10-17 12:51:06,2025-10-17 12:51:07,,,,,
001y0801,dev,1760676967756.0,1760676966917.0,9.175,2025-10-17 12:56:06,2025-10-17 12:56:07,,,,,
001y0801,dev,1760677267720.0,1760677266922.0,9.543,2025-10-17 13:01:06,2025-10-17 13:01:07,,,,,
001y0801,dev,1760677567743.0,1760677566915.0,16.892,2025-10-17 13:06:06,2025-10-17 13:06:07,,,,,
001y0801,dev,1760677867754.0,1760677866919.0,17.653,2025-10-17 13:11:06,2025-10-17 13:11:07,,,,,
001y0801,dev,1760678167716.0,1760678166923.0,7.821,2025-10-17 13:16:06,2025-10-17 13:16:07,,,,,
001y0801,dev,1760678467721.0,1760678466922.0,16.978,2025-10-17 13:21:06,2025-10-17 13:21:07,,,,,
001y0801,dev,1760678767753.0,1760678766915.0,17.613,2025-10-17 13:26:06,2025-10-17 13:26:07,,,,,
001y0801,dev,1760679067694.0,1760679066920.0,18.077,2025-10-17 13:31:06,2025-10-17 13:31:07,,,,,
001y0801,dev,1760679367746.0,1760679366928.0,9.376,2025-10-17 13:36:06,2025-10-17 13:36:07,,,,,
001y0801,dev,1760679667775.0,1760679666917.0,18.382,2025-10-17 13:41:06,2025-10-17 13:41:07,,,,,
001y0801,dev,1760679967781.0,1760679966916.0,18.68,2025-10-17 13:46:06,2025-10-17 13:46:07,,,,,
001y0801,dev,1760680267747.0,1760680266920.0,17.641,2025-10-17 13:51:06,2025-10-17 13:51:07,,,,,
001y0801,dev,1760680567755.0,1760680566924.0,16.639,2025-10-17 13:56:06,2025-10-17 13:56:07,,,,,
001y0801,dev,1760680867780.0,1760680866918.0,16.709,2025-10-17 14:01:06,2025-10-17 14:01:07,,,,,
001y0801,dev,1760681167721.0,1760681166921.0,7.665,2025-10-17 14:06:06,2025-10-17 14:06:07,,,,,
001y0801,dev,1760681467743.0,1760681466916.0,7.747,2025-10-17 14:11:06,2025-10-17 14:11:07,,,,,
001y0801,dev,1760681767807.0,1760681766915.0,18.915,2025-10-17 14:16:06,2025-10-17 14:16:07,,,,,
001y0801,dev,1760682067808.0,1760682066924.0,19.885,2025-10-17 14:21:06,2025-10-17 14:21:07,,,,,
001y0801,dev,1760682367774.0,1760682366928.0,18.251,2025-10-17 14:26:06,2025-10-17 14:26:07,,,,,
001y0801,dev,1760682667809.0,1760682666916.0,16.636,2025-10-17 14:31:06,2025-10-17 14:31:07,,,,,
001y0801,dev,1760682967805.0,1760682966920.0,7.755,2025-10-17 14:36:06,2025-10-17 14:36:07,,,,,
001y0801,dev,1760683267869.0,1760683266924.0,16.789,2025-10-17 14:41:06,2025-10-17 14:41:07,,,,,
001y0801,dev,1760683567791.0,1760683566918.0,7.714,2025-10-17 14:46:06,2025-10-17 14:46:07,,,,,
001y0801,dev,1760683867802.0,1760683866917.0,9.877,2025-10-17 14:51:06,2025-10-17 14:51:07,,,,,
001y0801,dev,1760684167836.0,1760684166921.0,18.134,2025-10-17 14:56:06,2025-10-17 14:56:07,,,,,
001y0801,dev,1760684467766.0,1760684466920.0,18.297,2025-10-17 15:01:06,2025-10-17 15:01:07,,,,,
001y0801,dev,1760684767809.0,1760684766918.0,9.292,2025-10-17 15:06:06,2025-10-17 15:06:07,,,,,
001y0801,dev,1760685067837.0,1760685066917.0,17.225,2025-10-17 15:11:06,2025-10-17 15:11:07,,,,,
001y0801,dev,1760685367790.0,1760685366916.0,15.964,2025-10-17 15:16:06,2025-10-17 15:16:07,,,,,
001y0801,dev,1760685667819.0,1760685666921.0,7.526,2025-10-17 15:21:06,2025-10-17 15:21:07,,,,,
001y0801,dev,1760685967840.0,1760685966914.0,7.645,2025-10-17 15:26:06,2025-10-17 15:26:07,,,,,
001y0801,dev,1760686267787.0,1760686266918.0,7.571,2025-10-17 15:31:06,2025-10-17 15:31:07,,,,,
001y0801,dev,1760686567813.0,1760686566927.0,16.307,2025-10-17 15:36:06,2025-10-17 15:36:07,,,,,
001y0801,dev,1760686867833.0,1760686866916.0,16.861,2025-10-17 15:41:06,2025-10-17 15:41:07,,,,,
001y0801,dev,1760687167868.0,1760687166920.0,17.481,2025-10-17 15:46:06,2025-10-17 15:46:07,,,,,
001y0801,dev,1760687526584.0,1760687466924.0,9.149,2025-10-17 15:51:06,2025-10-17 15:52:06,,,,,
001y0801,dev,1760687826318.0,1760687766917.0,19.938,2025-10-17 15:56:06,2025-10-17 15:57:06,,,,,
001y0801,dev,1760688126645.0,1760688066917.0,18.168,2025-10-17 16:01:06,2025-10-17 16:02:06,,,,,
001y0801,dev,1760688426582.0,1760688366921.0,17.149,2025-10-17 16:06:06,2025-10-17 16:07:06,,,,,
001y0801,dev,1760688726613.0,1760688666915.0,16.082,2025-10-17 16:11:06,2025-10-17 16:12:06,,,,,
001y0801,dev,1760689026550.0,1760688966918.0,17.504,2025-10-17 16:16:06,2025-10-17 16:17:06,,,,,
001y0801,dev,1760689326585.0,1760689266922.0,16.629,2025-10-17 16:21:06,2025-10-17 16:22:06,,,,,
001y0801,dev,1760689626624.0,1760689566921.0,16.903,2025-10-17 16:26:06,2025-10-17 16:27:06,,,,,
001y0801,dev,1760689926537.0,1760689866920.0,9.141,2025-10-17 16:31:06,2025-10-17 16:32:06,,,,,
